CourseExternalId|CourseComponent|CourseTitle|CourseDescription|CourseDisclaimer|Office|Archive|TargetLocation|CourseCredit1|CourseNotes|CourseEditableField1
272080||COUNTRYSIDE SITE COUNCIL|COUNTRYSIDE SITE COUNCIL||16|1|8|2.00||
272081||COUNTRYSIDE PTO|COUNTRYSIDE PTO||16|1|8|2.00||
272083||COUNTRYSIDE EQUITY TEAM|COUNTRYSIDE EQUITY TEAM||16|1|8|3.00||
272084||COUNTRYSIDE STAFF MEETINGS|COUNTRYSIDE STAFF MEETINGS||16|1|8|10.00||
272085||COUNTRYSIDE MATH OLYMPIADS|COUNTRYSIDE MATH OLYMPIADS||16|1|8|10.00||
272280||Liberating Structures|Presentation techniques to engage participants||16|1|8|0.00||
272328||Special Education Law and Leadership The Dance for Social Justice|Working together to reduce disproportionality in Special Education, section 504 and ADA and extracurricular activities.||16|1|8|0.00||diff
272754||Creek Valley Site Council Meetings|1 hour meetings to discuss school fundraisers, climate, school goals, and staff development.||16|1|8|8.00||diff, tech, pbi
272765||Civil Rights Presentation|Staff was introduced to two events that happened during the Civil Rights Movement. Susan shared a timeline from the year of 1963 with significant events including, Megar Evers and the 16th Baptist Church Bombing.||16|1|8|0.00||
272774||The Science, Prevention and Treatment of Addiction and Recovery|Participants learned about the science, prevention and treatment of addiction and recovery.||16|1|8|0.00||mental
272776||Movie: Selma|LNHS staff attended a viewing of the movie Selma at the Lakeville Movie Theater.||16|1|8|0.00||
272777||Grading|The Staff was introduced to Dr. Neilsen who specializes in grading practice. She presented a Powerpoint with information from multiple research studies involving grading.||16|1|8|0.00||
272778||Grading 2|The staff continued their dialogue with Dr. Neilsen regarding grading. She again presented a Powerpoint with information from multiple research studies involving grading. Staff had open dialogue examining their current grading practices with those of thei||16|1|8|0.00||
272779||Technology|Staff was updated on Schoology, Google, Infinite Campus, and LNHS Website.||16|1|8|0.00||tech
272780||Everything PLC|Staff was updated on the forms, process, norms, formative, and summative assessments and setting PLC goals.||16|1|8|0.00||diff
272783||Teacher Evaluation Pilot Year 2|Staff reviewed the 4 domains and components of the Charlotte Danielson teacher evaluation model. This was in preparation of each staff writing their Individual Growth Plan Goals.||16|1|8|0.00||
272784||iCue Training|Staff reviewed the use of iCue and searched their classroom rosters for data regarding student reading and math assessment scores.||16|1|8|0.00||tech
272785||Accommodations and Modifications|Staff was presented with information on what accommodations and modifications are as they relate to their curriculum. They were given examples of both types.||16|1|8|0.00||diff
272786||Violence Prevention|The presenter spoke on school shootings across the country. He is a researcher and looks at profiling patterns with school shooters.||16|1|8|0.00||mental
272787||TDE|Staff was provided an update on TDE Training, specifically the peer observation report component.||16|1|8|0.00||
272788||Google Training|Staff was presented with a range of google application tools for review before implementation of the laptop roll out.||16|1|8|0.00||tech
272790||Intervention and Drug Recognition|Officer Jensen presented updated information on current drugs that they are seeing in the community and how we can identify them. He also presented potential signs for staff to look for when working with students.||16|1|8|0.00||pbi
272930||Minnesota Third Party Reimbursement State Forum|Highlight the year's TPR changes, focus on fiscal issues related to Special Education, assess the local program according to implementation criteria for PCA services, review how ICD-10 codes are determined, measure school district TPR efforts against stat||16|1|8|0.00||diff
272946||MASE New Leader's Cohort /  Best Practices Conference|Conference session on 504 plan documentation for extracurricular, non-academic participation for students with disabilities; Session on working with adults with mental illness; Session on facilitating group discussion and problem-solving;||16|1|8|0.00||diff
273528||2016 Child & Adolescent Mental Health Conference|This conference provided information that described new and current issues in children's mental health and identify specific programs and services for children and adolescents.  It provided tools and strategies to use when working with students dealing wi||16|1|8|0.00||diff, pbi, mental
273533||Don't Tell Me To Calm Down!|||16|1|8|0.00||diff, pbi
273534||Communication-based strategies for self-regulation|||16|1|8|0.00||diff, pbi, mental
273571||2016 Edina Learning Institute Workshop: WebX-Destiny Resource Manager|All media staff is invited to participate in a three-hour WebEX training with a representative from Follett in order to better understand Resource Manager functionality and assist with the transition from the Library Manager module to the Resource Manager||16|1|8|3.00||
273572||2016 Edina Learning Institute Breakout: Academic Vocabulary Strategies|Join this session to increase your VABBing through your Academic Vocabulary Instruction.  During this breakout session you will be introduced to several vocabulary strategies that will help your instruction of Tier 2 words.  How can you validate and affir||16|1|8|1.00||diff
273632||2016 Edina Learning Institute Breakout: Academic Vocabulary Strategies|Join this session to increase your VABBing through your Academic Vocabulary Instruction.  During this breakout session you will be introduced to several vocabulary strategies that will help your instruction of Tier 2 words.  How can you validate and affir||16|1|8|1.00||diff
273634||2016 Edina Learning Institute Workshop: Get Your VABB on!|This fun and energizing workshop will get your mindset back into your CLR learning and goals.  You will get the chance to practice many CLR strategies within the management area and vocabulary area.  Along with the practice, your expertise of what instruc||16|1|8|3.00||
273639||Minnesota School Counselor's Association Annual Conference|I attended breakout sessions focusing on helping students with mental health needs, instilling resilience, building assets, setting goals, using technology to guide students for career and college readiness, and how to reach each student with different le||16|1|8|0.00||diff, pbi, mental
273767||Festival of Nations|||16|1|8|0.00||
273769||Using Nature as Curriculum|||16|1|8|0.00||
273770||Voice of a Parent - A Journey with Dyslexia|||16|1|8|0.00||diff
273771||Health & Safety in the Child Care Setting|||16|1|8|0.00||
273772||SUID/SIDS/AHT Workshop|||16|1|8|0.00||
273773||"All the Places We Go"|||16|1|8|0.00||
273774||"All the Places We Go"|||16|1|8|0.00||
273775||Nature-Based Learning Conference|||16|1|8|0.00||diff
273776||The Reflective Teacher|||16|1|8|0.00||
273778||Connecting with Children Diagnosed with Autism|||16|1|8|0.00||diff, pbi
273779||Boodborne Pathogens|||16|1|8|0.00||
273780||SUID/SIDS/AHT Workshop|||16|1|8|0.00||
273781||Story Dictation & Story Acting|||16|1|8|0.00||
273810||Concord Staff Meetings 2015-16|||16|1|8|0.00||
273819||Alt Comp Completion|||16|1|8|0.00||reflect
273867||Elementary Reading Materials Grades K-2 Teachers|The primary participants for this training are classroom and Special Education teachers. G/T, EL, Title 1 and Learning Specialists may also attend but it is not required and these teachers will not receive materials at this time. Prior to the training cla||16|1|8|7.50||lit
273870||Elementary Reading Materials Grades 3-5 Teachers|The main participants for this training are classroom and Special Education teachers. G/T, EL, Title 1 and Learning Specialists may also attend but it is not required and these teachers will not receive materials at this time. Prior to the training classr||16|1|8|7.50||lit
273873||Elementary Reading Materials Grades K-2 Teachers|The primary participants for this training are classroom and Special Education teachers. G/T, EL, Title 1 and Learning Specialists may also attend but it is not required and these teachers will not receive materials at this time. Prior to the training cla||16|1|8|7.50||lit
